Symbol,Item Name ,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-01-28
A006400,총부채(원),"4,141,638,653,810","4,972,110,604,910","3,936,201,007,250","4,289,705,880,820","7,124,501,967,740",,
A006400,자본금(원),"356,712,130,000","356,712,130,000","356,712,130,000","356,712,130,000","356,712,130,000",,
A006400,이익잉여금(원),"4,862,321,913,370","4,853,139,572,070","4,994,717,277,800","5,600,587,220,360","6,612,515,753,730",,
A006400,영업활동으로인한현금흐름(원),"310,592,822,340","881,066,558,060","-1,309,519,499,260","-250,114,337,080","260,609,735,390",,
A006400,투자활동으로인한현금흐름(원),"-327,630,150,050","115,330,186,660","1,854,263,840,120","89,325,271,440","-1,704,729,197,370",,
A006400,"수정DPS(보통주,현금)(원)","1,000.00","1,000.00","1,000.00","1,000.00","1,000.00",,
A006400,수정주가(원),"116,000","114,000","109,000","204,500","219,000","236,000","285,000"
A006400,상장주식수 (보통+우선)(주),"70,382,426","70,382,426","70,382,426","70,382,426","70,382,426","70,382,426","70,382,426"
A051900,매출액(원),"2,513,352,190,230","3,031,336,329,600","3,660,952,827,330","3,717,359,562,580","4,060,157,953,650",,
A051900,영업이익(원),"511,039,842,210","684,095,164,350","880,936,617,530","930,023,272,830","1,039,250,135,640",,
A051900,지배주주순이익(원),"349,432,056,750","460,351,207,080","568,220,985,690","606,411,780,630","682,743,154,210",,
A051900,총자본(원),"1,708,502,940,260","2,115,342,598,940","2,620,839,706,200","3,081,783,034,670","3,594,020,128,000",,
A051900,총부채(원),"2,119,845,056,400","2,099,294,364,650","1,881,322,775,780","1,696,736,926,040","1,681,854,156,170",,
A051900,자본금(원),"88,589,470,000","88,589,470,000","88,589,470,000","88,589,470,000","88,589,470,000",,
A051900,이익잉여금(원),"1,689,040,123,770","2,066,244,886,430","2,539,475,738,560","3,044,143,111,390","3,563,364,542,420",,
A051900,영업활동으로인한현금흐름(원),"465,790,652,140","637,804,646,880","713,435,543,560","735,477,193,000","817,116,843,800",,
A051900,투자활동으로인한현금흐름(원),"-277,562,334,520","-347,006,566,400","-405,531,578,370","-333,798,547,090","-430,292,259,480",,
A051900,"수정DPS(보통주,현금)(원)","4,000.00","5,500.00","7,500.00","9,000.00","9,250.00",,
A051900,수정주가(원),"623,000","1,050,000","857,000","1,189,000","1,101,000","1,261,000","1,253,000"
A051900,상장주식수 (보통+우선)(주),"17,717,894","17,717,894","17,717,894","17,717,894","17,717,894","17,717,894","17,717,894"
A055550,매출액(원),"58,363,000,000","58,872,000,000","37,192,000,000","27,339,000,000","32,096,000,000",,
A055550,영업이익(원),"2,654,810,000,000","2,973,141,000,000","3,108,642,000,000","3,830,026,000,000","4,499,414,000,000",,
A055550,지배주주순이익(원),"2,081,110,000,000","2,367,171,000,000","2,774,778,000,000","2,918,816,000,000","3,156,722,000,000",,
A055550,총자본(원),"30,514,908,000,000","31,813,056,000,000","31,744,980,000,000","33,703,618,000,000","36,651,430,000,000",,
A055550,총부채(원),"307,506,896,000,000","338,734,947,000,000","363,935,344,000,000","392,603,390,000,000","422,949,080,000,000",,
A055550,자본금(원),"2,645,053,000,000","2,645,053,000,000","2,645,053,000,000","2,645,053,000,000","2,645,053,000,000",,
A055550,이익잉여금(원),"15,869,779,000,000","17,689,134,000,000","18,640,038,000,000","20,791,681,000,000","22,959,440,000,000",,
A055550,영업활동으로인한현금흐름(원),"-2,080,644,000,000","2,970,314,000,000","3,797,177,000,000","1,021,334,000,000","-6,320,196,000,000",,
A055550,투자활동으로인한현금흐름(원),"960,789,000,000","-5,288,599,000,000","-7,593,874,000,000","-10,703,638,000,000","-5,512,585,000,000",,
A055550,"수정DPS(보통주,현금)(원)",950.00,"1,200.00","1,450.00","1,450.00","1,600.00",,
A055550,수정주가(원),"44,450","39,550","45,250","49,400","39,600","43,350","40,150"
A055550,상장주식수 (보통+우선)(주),"474,199,587","474,199,587","474,199,587","474,199,587","474,199,587","474,199,587","474,199,587"
A017670,매출액(원),"13,012,644,000,000","12,556,979,000,000","12,350,479,000,000","12,468,035,000,000","11,705,639,000,000",,
A017670,영업이익(원),"1,825,105,000,000","1,708,006,000,000","1,535,744,000,000","1,536,626,000,000","1,201,760,000,000",,
A017670,지배주주순이익(원),"1,801,178,000,000","1,518,604,000,000","1,675,967,000,000","2,599,829,000,000","3,127,887,000,000",,
A017670,총자본(원),"15,248,270,000,000","15,374,096,000,000","16,116,430,000,000","18,029,195,000,000","22,349,250,000,000",,
A017670,총부채(원),"12,692,963,000,000","13,207,291,000,000","15,181,233,000,000","15,399,474,000,000","20,019,861,000,000",,
A017670,자본금(원),"44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000",,
A017670,이익잉여금(원),"14,188,591,000,000","15,007,627,000,000","15,953,164,000,000","17,835,946,000,000","22,144,541,000,000",,
A017670,영업활동으로인한현금흐름(원),"3,677,385,000,000","3,778,129,000,000","4,243,168,000,000","3,855,820,000,000","4,332,580,000,000",,
A017670,투자활동으로인한현금흐름(원),"-3,683,165,000,000","-2,880,499,000,000","-2,462,208,000,000","-3,070,607,000,000","-4,047,725,000,000",,
A017670,"수정DPS(보통주,현금)(원)","9,400.00","10,000.00","10,000.00","10,000.00","10,000.00",,
A017670,수정주가(원),"268,000","215,500","224,000","267,000","269,500","238,000","232,500"
A017670,상장주식수 (보통+우선)(주),"80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711"
A105560,매출액(원),"2,391,000,000","2,185,000,000","4,597,000,000","3,889,000,000","6,616,000,000",,
A105560,영업이익(원),"1,959,123,000,000","1,821,134,000,000","1,676,948,000,000","4,015,274,000,000","4,267,481,000,000",,
A105560,지배주주순이익(원),"1,400,722,000,000","1,698,318,000,000","2,143,744,000,000","3,311,438,000,000","3,061,191,000,000",,
A105560,총자본(원),"27,512,672,000,000","28,902,722,000,000","31,261,403,000,000","34,044,829,000,000","35,713,027,000,000",,
A105560,총부채(원),"280,843,036,000,000","300,162,745,000,000","344,412,253,000,000","402,740,780,000,000","443,875,271,000,000",,
A105560,자본금(원),"1,931,758,000,000","1,931,758,000,000","2,090,558,000,000","2,090,558,000,000","2,090,558,000,000",,
A105560,이익잉여금(원),"9,067,145,000,000","10,464,109,000,000","12,229,228,000,000","15,044,204,000,000","17,282,441,000,000",,
A105560,영업활동으로인한현금흐름(원),"3,276,746,000,000","2,193,631,000,000","1,124,987,000,000","-4,836,025,000,000","-8,957,618,000,000",,
A105560,투자활동으로인한현금흐름(원),"-1,684,297,000,000","-5,075,330,000,000","-4,438,538,000,000","-8,729,419,000,000","-4,480,286,000,000",,
A105560,"수정DPS(보통주,현금)(원)",780.00,980.00,"1,250.00","1,920.00","1,920.00",,
A105560,수정주가(원),"36,150","33,150","42,800","63,400","46,500","47,650","44,500"
A105560,상장주식수 (보통+우선)(주),"386,351,693","386,351,693","418,111,537","418,111,537","418,111,537","415,807,920","415,807,920"
A000270,매출액(원),"29,850,115,000,000","32,699,936,000,000","31,641,854,000,000","32,109,883,000,000","31,912,189,000,000",,
A000270,영업이익(원),"2,572,549,000,000","2,354,273,000,000","2,461,480,000,000","662,226,000,000","1,157,475,000,000",,
A000270,지배주주순이익(원),"2,993,593,000,000","2,630,600,000,000","2,754,640,000,000","968,018,000,000","1,155,943,000,000",,
A000270,총자본(원),"22,483,865,000,000","24,204,031,000,000","26,579,424,000,000","26,861,177,000,000","27,243,464,000,000",,
A000270,총부채(원),"18,560,337,000,000","21,776,082,000,000","24,309,836,000,000","25,433,261,000,000","24,543,141,000,000",,
A000270,자본금(원),"2,139,317,000,000","2,139,317,000,000","2,139,317,000,000","2,139,317,000,000","2,139,317,000,000",,
A000270,이익잉여금(원),"18,815,654,000,000","21,039,080,000,000","23,465,759,000,000","24,074,322,000,000","24,711,681,000,000",,
A000270,영업활동으로인한현금흐름(원),"2,363,825,000,000","3,375,248,000,000","3,275,882,000,000","2,594,190,000,000","4,470,764,000,000",,
A000270,투자활동으로인한현금흐름(원),"-2,983,406,000,000","-5,613,823,000,000","-2,312,301,000,000","-4,794,566,000,000","-1,155,444,000,000",,
A000270,"수정DPS(보통주,현금)(원)","1,000.00","1,100.00","1,100.00",800.00,900.00,,
A000270,수정주가(원),"52,300","52,600","39,250","33,500","33,700","44,300","42,700"
A000270,상장주식수 (보통+우선)(주),"405,363,347","405,363,347","405,363,347","405,363,347","405,363,347","405,363,347","405,363,347"
A015760,매출액(원),"57,334,440,000,000","58,540,389,000,000","60,289,581,000,000","59,965,739,000,000","60,271,500,000,000",,
A015760,영업이익(원),"5,787,565,000,000","11,346,732,000,000","12,001,599,000,000","4,953,152,000,000","-208,001,000,000",,
A015760,지배주주순이익(원),"2,686,873,000,000","13,289,127,000,000","7,048,581,000,000","1,298,720,000,000","-1,314,567,000,000",,
A015760,총자본(원),"54,825,010,000,000","67,942,475,000,000","73,050,545,000,000","72,964,641,000,000","71,092,762,000,000",,
A015760,총부채(원),"108,883,279,000,000","107,314,884,000,000","104,786,497,000,000","108,824,274,000,000","114,156,299,000,000",,
A015760,자본금(원),"3,209,820,000,000","3,209,820,000,000","3,209,820,000,000","3,209,820,000,000","3,209,820,000,000",,
A015760,이익잉여금(원),"35,303,647,000,000","48,187,241,000,000","53,173,871,000,000","53,370,558,000,000","51,519,119,000,000",,
A015760,영업활동으로인한현금흐름(원),"12,045,692,000,000","16,943,105,000,000","16,520,552,000,000","11,249,894,000,000","6,680,132,000,000",,
A015760,투자활동으로인한현금흐름(원),"-14,460,333,000,000","-9,773,970,000,000","-9,645,870,000,000","-12,606,699,000,000","-13,014,301,000,000",,
A015760,"수정DPS(보통주,현금)(원)",500.00,"3,100.00","1,980.00",790.00,,,
A015760,수정주가(원),"42,700","50,000","44,050","38,150","33,100","27,800","25,950"
A015760,상장주식수 (보통+우선)(주),"641,964,077","641,964,077","641,964,077","641,964,077","641,964,077","641,964,077","641,964,077"
A034730,매출액(원),"1,974,143,000,000","2,065,032,000,000","2,298,832,000,000","2,477,840,000,000","2,672,412,000,000",,
A034730,영업이익(원),"271,542,000,000","1,406,753,000,000","5,280,783,000,000","5,745,027,000,000","4,688,117,000,000",,
A034730,지배주주순이익(원),"127,294,000,000","5,345,978,000,000","765,580,000,000","1,677,432,000,000","2,253,123,000,000",,
A034730,총자본(원),"2,602,368,000,000","40,077,250,000,000","42,326,724,000,000","45,756,420,000,000","50,887,872,000,000",,
A034730,총부채(원),"2,704,671,000,000","56,556,559,000,000","60,720,613,000,000","64,027,043,000,000","68,569,119,000,000",,
A034730,자본금(원),"10,000,000,000","15,385,000,000","15,385,000,000","15,385,000,000","15,385,000,000",,
A034730,이익잉여금(원),"3,178,899,000,000","7,801,713,000,000","8,368,122,000,000","9,837,619,000,000","12,217,319,000,000",,
A034730,영업활동으로인한현금흐름(원),"185,038,000,000","4,588,856,000,000","9,110,672,000,000","6,930,080,000,000","7,856,509,000,000",,
A034730,투자활동으로인한현금흐름(원),"-100,733,000,000","4,329,910,000,000","-7,380,510,000,000","-6,292,859,000,000","-10,181,756,000,000",,
A034730,"수정DPS(보통주,현금)(원)","2,000.00","3,400.00","3,700.00","4,000.00","5,000.00",,
A034730,수정주가(원),"213,500","240,500","229,500","283,000","260,000","262,000","231,000"
A034730,상장주식수 (보통+우선)(주),"50,000,000","70,926,432","70,926,432","70,926,432","70,926,432","70,926,432","70,926,432"
A018260,매출액(원),"4,574,778,185,520","4,352,976,599,250","4,006,911,340,590","4,547,167,387,870","5,083,718,449,400",,
A018260,영업이익(원),"593,419,182,390","588,251,362,570","627,092,295,270","731,559,148,600","877,355,813,200",,
A018260,지배주주순이익(원),"412,880,223,140","439,020,112,320","463,858,324,000","530,347,610,990","629,399,570,760",,
A018260,총자본(원),"4,214,024,628,970","4,776,851,778,220","5,291,124,094,580","5,719,429,436,640","6,148,552,184,370",,
A018260,총부채(원),"1,332,020,531,160","1,554,827,346,230","1,550,879,763,800","1,558,331,443,160","1,865,297,206,340",,
A018260,자본금(원),"38,688,900,000","38,688,900,000","38,688,900,000","38,688,900,000","38,688,900,000",,
A018260,이익잉여금(원),"3,050,103,208,140","3,449,529,420,390","3,874,712,651,380","4,347,047,622,870","4,821,746,821,630",,
A018260,영업활동으로인한현금흐름(원),"996,275,205,060","864,766,041,000","622,817,968,930","834,847,191,290","1,196,531,554,170",,
A018260,투자활동으로인한현금흐름(원),"-840,299,622,500","-782,412,643,090","-253,945,699,640","-970,422,623,300","-818,556,277,030",,
A018260,"수정DPS(보통주,현금)(원)",500.00,500.00,750.00,"2,000.00","2,000.00",,
A018260,수정주가(원),"293,500","254,000","139,500","200,000","204,000","194,500","195,000"
A018260,상장주식수 (보통+우선)(주),"77,377,800","77,377,800","77,377,800","77,377,800","77,377,800","77,377,800","77,377,800"
A032830,매출액(원),"17,411,159,000,000","17,286,636,000,000","16,669,258,000,000","16,515,564,000,000","16,000,954,000,000",,
A032830,영업이익(원),"1,405,532,000,000","1,148,494,000,000","986,521,000,000","1,690,606,000,000","2,583,311,000,000",,
A032830,지배주주순이익(원),"1,337,488,000,000","1,211,233,000,000","2,054,267,000,000","1,166,121,000,000","1,664,382,000,000",,
A032830,총자본(원),"22,284,739,000,000","23,721,745,000,000","28,308,448,000,000","31,121,572,000,000","30,505,459,000,000",,
A032830,총부채(원),"192,148,975,000,000","206,641,151,000,000","236,345,353,000,000","251,592,245,000,000","258,922,196,000,000",,
A032830,자본금(원),"100,000,000,000","100,000,000,000","100,000,000,000","100,000,000,000","100,000,000,000",,
A032830,이익잉여금(원),"10,696,290,000,000","11,567,188,000,000","13,288,661,000,000","14,239,292,000,000","15,547,936,000,000",,
A032830,영업활동으로인한현금흐름(원),"8,946,403,000,000","5,288,088,000,000","4,834,400,000,000","1,608,186,000,000","1,956,123,000,000",,
A032830,투자활동으로인한현금흐름(원),"-7,392,305,000,000","-7,176,636,000,000","-2,934,095,000,000","-3,835,319,000,000","-4,411,023,000,000",,
A032830,"수정DPS(보통주,현금)(원)","1,800.00","1,800.00","1,200.00","2,000.00","2,650.00",,
A032830,수정주가(원),"116,500","110,000","112,500","124,500","81,600","74,500","71,200"
A032830,상장주식수 (보통+우선)(주),"200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000"
A036570,매출액(원),"612,651,715,260","616,604,463,080","744,135,850,330","1,546,636,024,440","1,529,913,443,080",,
A036570,영업이익(원),"278,188,111,020","237,466,377,640","328,762,462,170","585,018,961,720","614,929,312,380",,
A036570,지배주주순이익(원),"229,958,381,340","165,393,410,710","272,268,783,910","440,967,021,070","418,185,417,760",,
A036570,총자본(원),"1,375,594,613,910","1,788,935,273,300","1,895,507,787,970","2,729,239,299,790","2,378,971,405,120",,
A036570,총부채(원),"323,231,513,840","430,262,047,040","465,295,073,710","797,327,860,830","562,307,308,920",,
A036570,자본금(원),"10,964,511,000","10,964,511,000","10,964,511,000","10,969,511,000","10,969,511,000",,
A036570,이익잉여금(원),"1,234,257,184,780","1,330,350,644,340","1,543,826,676,320","1,905,908,375,070","2,163,816,327,130",,
A036570,영업활동으로인한현금흐름(원),"263,580,917,050","241,337,233,890","112,022,508,830","595,173,210,400","352,800,469,170",,
A036570,투자활동으로인한현금흐름(원),"-175,532,314,640","-516,851,616,960","-138,664,241,050","-459,622,828,390","68,346,555,570",,
A036570,"수정DPS(보통주,현금)(원)","3,430.00","2,747.00","3,820.00","7,280.00","6,050.00",,
A036570,수정주가(원),"182,000","213,000","247,500","447,500","466,500","541,000","644,000"
A036570,상장주식수 (보통+우선)(주),"21,929,022","21,929,022","21,929,022","21,939,022","21,939,022","21,954,022","21,954,022"
A035720,매출액(원),"487,804,642,420","862,085,190,600","861,205,412,110","978,700,276,410","1,173,924,651,860",,
A035720,영업이익(원),"176,427,094,300","88,588,297,010","116,135,055,810","165,379,527,600","72,948,889,920",,
A035720,지배주주순이익(원),"150,105,004,750","75,665,684,930","57,673,844,920","108,596,686,800","47,885,550,590",,
A035720,총자본(원),"2,463,228,066,970","2,585,474,995,630","3,702,943,850,950","4,462,922,772,300","5,627,157,564,370",,
A035720,총부채(원),"304,796,831,520","603,002,737,680","1,781,173,329,470","1,886,505,682,590","2,332,384,540,900",,
A035720,자본금(원),"29,121,102,000","30,098,044,000","33,857,857,500","34,004,263,500","41,743,886,500",,
A035720,이익잉여금(원),"190,677,912,650","256,313,358,090","303,952,022,710","402,542,351,520","453,400,467,570",,
A035720,영업활동으로인한현금흐름(원),"220,333,977,060","162,217,476,110","317,259,108,670","371,927,059,520","491,469,889,910",,
A035720,투자활동으로인한현금흐름(원),"172,599,803,200","-414,240,989,550","-1,000,011,073,300","-354,669,092,910","-1,260,721,862,120",,
A035720,"수정DPS(보통주,현금)(원)",173.00,167.00,148.00,148.00,127.00,,
A035720,수정주가(원),"124,087","116,256","77,303","137,000","103,000","153,500","162,500"
A035720,상장주식수 (보통+우선)(주),"57,699,951","60,096,088","67,615,715","67,908,527","83,387,773","86,213,726","86,315,239"
A033780,매출액(원),"2,742,560,783,070","2,821,671,433,070","2,968,174,762,490","3,000,087,862,710","2,624,616,092,570",,
A033780,영업이익(원),"1,171,862,498,290","1,365,904,960,150","1,469,602,944,260","1,426,114,404,120","1,255,106,692,610",,
A033780,지배주주순이익(원),"825,605,722,080","1,035,717,101,270","1,230,775,353,470","1,163,750,236,560","901,650,436,120",,
A033780,총자본(원),"5,708,080,894,100","6,275,499,304,400","7,117,758,292,480","7,829,760,367,820","8,133,080,224,980",,
A033780,총부채(원),"1,710,581,345,200","2,397,857,915,740","2,694,328,607,480","2,151,600,036,630","2,022,021,343,220",,
A033780,자본금(원),"954,959,485,000","954,959,485,000","954,959,485,000","954,959,485,000","954,959,485,000",,
A033780,이익잉여금(원),"4,622,275,037,000","5,231,777,270,000","6,008,937,306,000","6,745,184,342,000","7,108,942,469,000",,
A033780,영업활동으로인한현금흐름(원),"765,188,729,470","1,259,235,634,620","1,497,761,382,750","1,143,112,013,620","822,057,208,890",,
A033780,투자활동으로인한현금흐름(원),"-342,881,035,500","-747,575,260,410","-702,563,703,580","-683,018,723,500","-46,256,069,310",,
A033780,"수정DPS(보통주,현금)(원)","3,400.00","3,400.00","3,600.00","4,000.00","4,000.00",,
A033780,수정주가(원),"76,100","104,500","101,000","115,500","101,500","93,800","93,200"
A033780,상장주식수 (보통+우선)(주),"137,292,497","137,292,497","137,292,497","137,292,497","137,292,497","137,292,497","137,292,497"
A003550,매출액(원),"575,744,000,000","574,117,000,000","614,003,000,000","714,845,000,000","757,196,000,000",,
A003550,영업이익(원),"1,044,108,000,000","1,138,619,000,000","1,322,735,000,000","2,185,820,000,000","1,963,803,000,000",,
A003550,지배주주순이익(원),"844,548,000,000","944,189,000,000","1,074,795,000,000","2,395,905,000,000","1,863,881,000,000",,
A003550,총자본(원),"12,585,835,000,000","13,308,244,000,000","14,220,084,000,000","16,179,511,000,000","18,164,478,000,000",,
A003550,총부채(원),"4,746,872,000,000","4,815,156,000,000","5,269,358,000,000","5,468,186,000,000","4,671,433,000,000",,
A003550,자본금(원),"879,359,000,000","879,359,000,000","879,359,000,000","879,359,000,000","879,359,000,000",,
A003550,이익잉여금(원),"9,153,234,000,000","9,871,746,000,000","10,792,060,000,000","13,010,406,000,000","15,048,624,000,000",,
A003550,영업활동으로인한현금흐름(원),"600,272,000,000","886,292,000,000","878,198,000,000","1,058,441,000,000","494,943,000,000",,
A003550,투자활동으로인한현금흐름(원),"-720,900,000,000","-368,266,000,000","-343,818,000,000","-689,285,000,000","-658,633,000,000",,
A003550,"수정DPS(보통주,현금)(원)","1,000.00","1,300.00","1,300.00","1,300.00","2,000.00",,
A003550,수정주가(원),"61,200","70,800","60,000","91,000","69,900","73,800","71,900"
A003550,상장주식수 (보통+우선)(주),"175,871,808","175,871,808","175,871,808","175,871,808","175,871,808","175,871,808","175,871,808"
A096770,매출액(원),"1,585,164,360,000","1,667,199,695,000","1,199,714,934,000","3,005,066,735,000","3,679,762,542,000",,
A096770,영업이익(원),"-182,803,245,000","1,979,564,947,000","3,228,337,172,000","3,221,786,059,000","2,117,589,790,000",,
A096770,지배주주순이익(원),"-588,831,892,000","814,927,503,000","1,671,338,325,000","2,103,771,293,000","1,651,472,381,000",,
A096770,총자본(원),"16,061,057,247,000","17,046,336,221,000","18,305,045,259,000","19,309,332,899,000","19,327,982,665,000",,
A096770,총부채(원),"19,040,256,567,000","14,313,499,515,000","14,276,285,724,000","14,940,813,591,000","16,757,401,405,000",,
A096770,자본금(원),"468,569,950,000","468,569,950,000","468,569,950,000","468,569,950,000","468,569,950,000",,
A096770,이익잉여금(원),"8,636,045,994,000","9,449,629,808,000","10,670,829,483,000","12,041,707,802,000","12,930,338,005,000",,
A096770,영업활동으로인한현금흐름(원),"927,140,704,000","4,085,705,058,000","3,677,753,976,000","2,180,164,479,000","1,728,062,366,000",,
A096770,투자활동으로인한현금흐름(원),"-2,569,445,183,000","-1,345,352,677,000","-2,056,093,585,000","-1,066,146,599,000","-2,476,813,549,000",,
A096770,"수정DPS(보통주,현금)(원)",,"4,800.00","6,400.00","8,000.00","8,000.00",,
A096770,수정주가(원),"85,100","130,000","146,500","204,500","179,500","150,000","125,000"
A096770,상장주식수 (보통+우선)(주),"93,713,990","93,713,990","93,713,990","93,713,990","93,713,990","93,713,990","93,713,990"
A090430,매출액(원),"3,182,316,593,690","3,757,959,000,000","4,270,866,854,670","3,627,543,045,010","3,670,704,956,650",,
A090430,영업이익(원),"563,751,120,080","772,909,945,490","848,103,454,100","596,399,136,900","481,980,827,940",,
A090430,지배주주순이익(원),"379,104,300,640","577,523,477,530","639,254,633,790","394,010,904,450","332,195,459,030",,
A090430,총자본(원),"2,878,322,277,190","3,372,330,760,960","3,896,632,070,490","4,175,374,154,780","4,446,417,082,450",,
A090430,총부채(원),"976,255,280,280","1,070,770,670,060","1,284,945,059,240","1,200,310,083,810","924,720,135,380",,
A090430,자본금(원),"34,508,160,000","34,508,160,000","34,508,160,000","34,508,160,000","34,508,160,000",,
A090430,이익잉여금(원),"2,136,384,661,680","2,623,071,727,950","3,158,666,867,050","3,456,502,861,670","3,726,002,772,480",,
A090430,영업활동으로인한현금흐름(원),"586,111,368,890","627,503,578,000","676,951,763,000","512,563,468,600","646,677,307,030",,
A090430,투자활동으로인한현금흐름(원),"-490,716,989,680","-216,948,797,280","-609,625,476,290","-400,840,861,120","-413,917,719,400",,
A090430,"수정DPS(보통주,현금)(원)",900.00,"1,350.00","1,580.00","1,280.00","1,180.00",,
A090430,수정주가(원),"222,057","414,500","321,500","304,500","209,500","200,000","194,500"
A090430,상장주식수 (보통+우선)(주),"6,901,632","69,016,320","69,016,320","69,016,320","69,016,320","69,016,320","69,016,320"
A066570,매출액(원),"29,556,368,000,000","28,368,428,000,000","28,743,246,000,000","31,966,513,000,000","29,982,010,000,000",,
A066570,영업이익(원),"1,828,557,000,000","1,192,291,000,000","1,337,763,000,000","2,468,549,000,000","2,703,291,000,000",,
A066570,지배주주순이익(원),"399,350,000,000","124,394,000,000","76,879,000,000","1,725,774,000,000","1,240,139,000,000",,
A066570,총자본(원),"12,991,097,000,000","12,983,487,000,000","13,356,742,000,000","14,673,684,000,000","16,306,907,000,000",,
A066570,총부채(원),"24,077,323,000,000","23,330,409,000,000","24,498,527,000,000","26,547,275,000,000","28,021,536,000,000",,
A066570,자본금(원),"904,169,000,000","904,169,000,000","904,169,000,000","904,169,000,000","904,169,000,000",,
A066570,이익잉여금(원),"9,081,044,000,000","9,016,546,000,000","9,233,416,000,000","10,964,155,000,000","12,075,414,000,000",,
A066570,영업활동으로인한현금흐름(원),"2,029,186,000,000","2,618,775,000,000","3,157,990,000,000","2,166,270,000,000","4,541,566,000,000",,
A066570,투자활동으로인한현금흐름(원),"-2,396,714,000,000","-1,933,212,000,000","-2,390,720,000,000","-2,582,872,000,000","-4,420,289,000,000",,
A066570,"수정DPS(보통주,현금)(원)",400.00,400.00,400.00,400.00,750.00,,
A066570,수정주가(원),"59,100","53,800","51,600","106,000","62,300","72,100","67,100"
A066570,상장주식수 (보통+우선)(주),"180,833,806","180,833,806","180,833,806","180,833,806","180,833,806","180,833,806","180,833,806"
A000810,매출액(원),"17,660,848,131,210","18,109,463,946,990","18,441,774,619,940","18,458,657,043,280","18,513,029,340,440",,
A000810,영업이익(원),"1,116,613,227,480","1,085,093,719,010","1,071,154,369,010","1,257,554,138,650","1,454,297,968,270",,
A000810,지배주주순이익(원),"835,867,252,010","811,244,931,870","857,961,922,530","1,052,737,382,580","1,070,499,305,270",,
A000810,총자본(원),"9,538,804,177,030","10,085,250,713,690","11,008,232,366,590","12,008,278,814,750","12,383,047,907,530",,
A000810,총부채(원),"48,644,752,937,380","53,148,344,988,740","57,209,272,160,410","64,006,909,646,980","67,033,343,989,240",,
A000810,자본금(원),"26,473,418,500","26,473,418,500","26,473,418,500","26,473,418,500","26,473,418,500",,
A000810,이익잉여금(원),"6,304,886,742,690","6,914,340,670,910","7,550,453,448,070","8,343,503,928,340","8,989,727,186,640",,
A000810,영업활동으로인한현금흐름(원),"3,429,346,090,900","2,701,169,449,030","1,646,197,022,140","2,594,765,506,540","2,126,237,045,040",,
A000810,투자활동으로인한현금흐름(원),"-3,314,129,101,220","-2,357,451,138,480","-1,141,551,042,440","-2,028,584,871,420","-1,452,711,315,210",,
A000810,"수정DPS(보통주,현금)(원)","4,500.00","5,150.00","6,100.00","10,000.00","11,500.00",,
A000810,수정주가(원),"282,500","307,500","268,500","267,000","269,000","243,500","217,500"
A000810,상장주식수 (보통+우선)(주),"50,566,837","50,566,837","50,566,837","50,566,837","50,566,837","50,566,837","50,566,837"
A086790,매출액(원),"8,492,000,000","6,362,000,000","5,169,000,000","12,229,000,000","13,977,000,000",,
A086790,영업이익(원),"1,243,447,000,000","1,010,515,000,000","1,614,107,000,000","2,718,137,000,000","3,152,180,000,000",,
A086790,지배주주순이익(원),"937,707,000,000","909,732,000,000","1,330,477,000,000","2,036,839,000,000","2,233,325,000,000",,
A086790,총자본(원),"21,893,642,000,000","22,971,744,000,000","23,390,038,000,000","24,827,944,000,000","27,108,460,000,000",,
A086790,총부채(원),"293,654,604,000,000","303,940,964,000,000","324,787,453,000,000","335,261,405,000,000","357,900,160,000,000",,
A086790,자본금(원),"1,449,470,000,000","1,480,015,000,000","1,480,015,000,000","1,480,015,000,000","1,501,210,000,000",,
A086790,이익잉여금(원),"8,788,923,000,000","9,481,847,000,000","10,575,395,000,000","12,267,565,000,000","14,224,003,000,000",,
A086790,영업활동으로인한현금흐름(원),"5,056,570,000,000","2,525,496,000,000","3,435,382,000,000","6,011,925,000,000","-5,431,734,000,000",,
A086790,투자활동으로인한현금흐름(원),"-4,985,299,000,000","-3,168,099,000,000","-1,575,328,000,000","-10,252,983,000,000","-1,610,722,000,000",,
A086790,"수정DPS(보통주,현금)(원)",600.00,650.00,"1,050.00","1,550.00","1,900.00",,
A086790,수정주가(원),"32,000","23,600","31,250","49,800","36,250","36,900","33,850"
A086790,상장주식수 (보통+우선)(주),"289,894,062","296,003,062","296,003,062","296,003,062","300,242,062","300,242,062","300,242,062"
A009150,매출액(원),"4,783,988,805,330","5,297,402,353,460","4,690,337,158,430","5,003,041,031,790","5,682,105,030,000",,
A009150,영업이익(원),"64,948,969,150","301,331,565,460","24,399,516,930","306,203,428,560","1,018,052,799,590",,
A009150,지배주주순이익(원),"502,703,925,170","11,188,460,040","14,707,365,760","161,739,107,180","656,241,635,880",,
A009150,총자본(원),"4,642,796,080,150","4,315,383,217,910","4,337,585,298,430","4,331,491,386,330","4,946,497,556,260",,
A009150,총부채(원),"3,075,815,904,960","2,954,069,645,290","3,325,043,961,430","3,435,912,156,720","3,698,416,649,570",,
